00037 features=930 size=13 p=5 tap=41 reset=true scheme=2 ops=2,3,3,3,0,3,2,2,3,2,2,3,3,3,3,2,3,3,3,0,2,2,2,3,3,3,2,2,2,3,3,0,0,3,2,2,2,2,2,2,3,2,3,0,3,2,2,2,3,2,3,3,3,2,2,2,3,2,3,3,2,2,3,2 ks=0,0,0,0,89,152,0,113,0,0,0,0,0,0,154,69,12,91,0,171,0,0,0,0,0,0,0,0,0,0,2,0,128,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,12,0,0,0,0
00038 features=974 size=29 p=5 tap=41 reset=true scheme=2 ops=2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,3,2,3,2,2,2,3,3,2,3,3,2,2,2,2,2,2,3,2,3,3,3,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,2,2,3,2 ks=205,0,0,128,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,76,0,161,255,82,32,0,2,128,116,127,0,158,87,0,0,2,4,142,0,0,110,0,112,139,127,0,0,175,0,44,198,0,0,191,12,0,0,200,28
00039 features=943 size=10 p=5 tap=41 reset=true scheme=2 ops=2,3,1,3,2,3,2,2,1,3,2,3,3,3,3,2,3,3,3,3,2,2,2,3,2,2,2,2,2,3,3,2,3,3,2,2,2,2,2,3,3,2,3,3,3,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,2,2,3,2 ks=0,0,0,0,0,152,0,0,0,1,0,0,0,0,0,91,0,91,0,171,0,0,0,0,0,0,0,0,0,0,0,2,128,116,0,0,0,0,0,0,0,4,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00040 features=916 size=35 p=5 tap=41 reset=true scheme=2 ops=2,3,1,3,2,3,2,2,1,3,2,3,3,3,3,2,3,3,3,3,2,2,2,3,2,3,2,2,2,3,3,2,3,3,2,2,2,2,2,2,3,2,3,3,3,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,2,2,3,2 ks=205,0,0,0,89,152,0,0,0,0,77,0,0,86,154,91,12,91,0,171,0,0,0,0,76,252,161,255,82,32,0,2,128,116,204,0,158,87,0,0,0,4,142,0,0,110,0,112,139,127,0,0,175,0,172,198,0,0,191,12,0,0,200,28
00041 features=899 size=8 p=5 tap=41 reset=true scheme=2 ops=2,3,3,3,2,3,2,0,3,3,2,3,3,3,3,2,3,3,3,3,2,2,2,3,3,3,2,2,2,3,3,2,3,3,2,2,2,2,2,2,3,1,3,0,3,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,2,2,3,2 ks=0,0,0,0,0,0,0,0,0,0,0,0,0,86,154,91,0,0,3,171,0,0,0,0,0,0,0,0,0,0,121,0,128,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00042 features=945 size=9 p=5 tap=41 reset=true scheme=1 ops=2,3,3,3,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3,2,2,2,3,1,3,2,2,2,3,3,2,3,3,2,2,2,2,2,2,3,1,3,0,3,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,2,2,3,2 ks=0,0,0,0,0,0,0,0,0,57,0,0,0,86,154,91,12,91,0,171,0,0,0,0,0,0,0,0,0,0,0,0,128,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00043 features=232 size=3 p=5 tap=49 reset=false scheme=2 ops=2,3,3,3,0,3,1,1,0,0,0,0,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3 ks=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,110,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00044 features=702 size=0 p=5 tap=41 reset=true scheme=4 ops=3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 ks=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00045 features=119 size=4 p=5 tap=41 reset=false scheme=2 ops=3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 ks=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,39,0,0,0,0,0,0,0,0,0,0,0,142,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00046 features=855 size=6 p=1 tap=41 reset=true scheme=2 ops=2,3,1,3,2,3,2,2,1,3,2,3,3,3,3,2,3,3,3,3,2,2,2,3,2,2,2,2,2,3,3,2,3,3,2,2,2,2,2,3,3,2,3,2,3,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,2,2,3,2 ks=0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,53,116,0,0,0,0,0,0,0,4,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
