# 2026-09-25T10:54:02+08:00 run read-nlv-bar0: cell.py  --env MODE=read --env VBAR=0 --env VLO=0   (commit 2b09a94)
read: MW=lv MS=nlv VLO=0.0 VBAR=0.0 RBAR=None N=32 CBL=10f SN1=0.85; RBL at 5/10/20 ns after RWL rises; SN before/during/after
mos_ss   85C SN 0.100: RBL  1.194  1.188  1.177   SN  0.100  0.339  0.210
mos_ss   85C SN 0.125: RBL  1.191  1.181  1.162   SN  0.125  0.360  0.228
mos_ss   85C SN 0.150: RBL  1.185  1.169  1.137   SN  0.150  0.381  0.244
mos_ss   85C SN 0.175: RBL  1.175  1.149  1.098   SN  0.175  0.401  0.258
mos_ss   85C SN 0.200: RBL  1.161  1.119  1.040   SN  0.200  0.421  0.271
mos_ss   85C SN 0.225: RBL  1.139  1.076  0.956   SN  0.225  0.441  0.281
mos_ss   85C SN 0.250: RBL  1.108  1.015  0.842   SN  0.250  0.459  0.290
mos_ss   85C SN 0.275: RBL  1.066  0.934  0.695   SN  0.275  0.478  0.298
mos_ss   85C SN 0.300: RBL  1.013  0.832  0.542   SN  0.300  0.495  0.306
mos_ss   85C SN 0.325: RBL  0.946  0.707  0.427   SN  0.325  0.512  0.325
mos_ss   85C SN 0.350: RBL  0.865  0.568  0.337   SN  0.350  0.520  0.350
mos_ss   85C SN 0.375: RBL  0.769  0.447  0.258   SN  0.375  0.514  0.375
mos_ss   85C SN 0.400: RBL  0.658  0.348  0.186   SN  0.400  0.510  0.400
mos_ss   85C SN 0.425: RBL  0.538  0.263  0.118   SN  0.425  0.508  0.425
mos_ss   85C SN 0.450: RBL  0.425  0.186  0.055   SN  0.450  0.509  0.450
mos_ss   85C SN 0.475: RBL  0.325  0.114  0.013   SN  0.475  0.512  0.475
mos_ss   85C SN 0.500: RBL  0.236  0.051  0.001   SN  0.500  0.517  0.500
mos_ss   85C SN 0.525: RBL  0.154  0.012  0.000   SN  0.525  0.529  0.525
mos_ss   85C SN 0.550: RBL  0.082  0.002  0.000   SN  0.550  0.550  0.550
mos_ss   85C SN 0.575: RBL  0.032  0.000  0.000   SN  0.575  0.575  0.575
mos_ss   85C SN 0.600: RBL  0.009  0.000  0.000   SN  0.600  0.600  0.600
mos_ss   85C SN 0.625: RBL  0.002  0.000  0.000   SN  0.625  0.625  0.625
mos_ss   85C SN 0.650: RBL  0.000  0.000  0.000   SN  0.650  0.650  0.650
mos_ss   85C SN 0.675: RBL  0.000  0.000  0.000   SN  0.675  0.675  0.675
mos_ss   85C SN 0.700: RBL  0.000  0.000  0.000   SN  0.700  0.700  0.700
mos_ss   85C SN 0.725: RBL  0.000  0.000  0.000   SN  0.725  0.725  0.725
mos_ss   85C SN 0.750: RBL  0.000  0.000  0.000   SN  0.750  0.750  0.750
mos_ss   85C SN 0.775: RBL  0.000  0.000  0.000   SN  0.775  0.775  0.775
mos_ss   85C SN 0.800: RBL  0.000  0.000  0.000   SN  0.800  0.800  0.800
mos_ss   85C SN 0.825: RBL  0.000  0.000  0.000   SN  0.825  0.825  0.825
mos_ss   85C SN 0.850: RBL  0.000  0.000  0.000   SN  0.850  0.850  0.850
mos_ss   85C SN 0.875: RBL  0.000  0.000  0.000   SN  0.875  0.875  0.875
mos_ss   85C SN 0.900: RBL  0.000  0.000  0.000   SN  0.900  0.900  0.900
mos_ss   85C SN 0.925: RBL  0.000  0.000  0.000   SN  0.925  0.925  0.925
mos_ss   85C SN 0.950: RBL  0.000  0.000  0.000   SN  0.950  0.950  0.950
mos_ss   85C SN 0.975: RBL  0.000  0.000  0.000   SN  0.975  0.975  0.975
mos_ss   85C SN 1.000: RBL  0.000  0.000  0.000   SN  1.000  1.000  1.000
