kernel,loc,width,value,t_def,t_last
vfir2,L45.w52,32,4136554550,146733,149902
vfir2,L45.w53,32,902546643,146773,149942
vfir2,L45.w54,32,3130734989,146813,149982
vfir2,L45.w55,32,3462086270,146853,150022
vfir2,L45.w56,32,1862872773,146893,150062
vfir2,L45.w57,32,1827933578,146933,150102
vfir2,L45.w58,32,2196881536,146973,150142
vfir2,L45.w59,32,91579995,147013,150182
vfir2,L45.w60,32,2495703725,147053,150222
vfir2,L45.w61,32,2539798336,147093,150262
vfir2,L45.w62,32,220051528,147133,150302
vfir2,L45.w63,32,3785743280,147173,150342
vfir2,L46.w0,32,1795366717,147853,151022
vfir2,L46.w1,32,3989512090,147893,151062
vfir2,L46.w2,32,2255134992,147933,151102
vfir2,L46.w3,32,2496840614,147973,151142
vfir2,L46.w4,32,778355680,148013,151182
vfir2,L46.w5,32,3954017028,148053,151222
vfir2,L46.w6,32,402811192,148093,151262
vfir2,L46.w7,32,2848817937,148133,151302
vfir2,L46.w8,32,3447377867,148173,151342
vfir2,L46.w9,32,2060737143,148213,151382
vfir2,L46.w10,32,1572748163,148253,151422
vfir2,L46.w11,32,83678367,148293,151462
vfir2,L46.w12,32,2229988639,148333,151502
vfir2,L46.w13,32,4126046003,148373,151542
vfir2,L46.w14,32,3957599106,148413,151582
vfir2,L46.w15,32,509344363,148453,151622
vfir2,L46.w16,32,2622121923,148493,151662
vfir2,L46.w17,32,1574031747,148533,151702
vfir2,L46.w18,32,1243739907,148573,151742
vfir2,L46.w19,32,2965222654,148613,151782
vfir2,L46.w20,32,4224190838,148653,151822
vfir2,L46.w21,32,4004830842,148693,151862
vfir2,L46.w22,32,1598701557,148733,151902
vfir2,L46.w23,32,1324028985,148773,151942
vfir2,L46.w24,32,81841045,148813,151982
vfir2,L46.w25,32,3755291805,148853,152022
vfir2,L46.w26,32,2943386934,148893,152062
vfir2,L46.w27,32,1770618751,148933,152102
vfir2,L46.w28,32,434486945,148973,152142
vfir2,L46.w29,32,451042504,149013,152182
vfir2,L46.w30,32,1313926537,149053,152222
vfir2,L46.w31,32,852084379,149093,152262
vfir2,L46.w32,32,3610399695,149133,152302
vfir2,L46.w33,32,3330050031,149173,152342
vfir2,L46.w34,32,2888673693,149213,152382
vfir2,L46.w35,32,3545040020,149253,152422
vfir2,L46.w36,32,67525761,149293,152462
vfir2,L46.w37,32,3487772877,149333,152502
vfir2,L46.w38,32,1938849020,149373,152542
vfir2,L46.w39,32,257658412,149413,152582
vfir2,L46.w40,32,1763833022,149453,152622
vfir2,L46.w41,32,2737160366,149493,152662
vfir2,L46.w42,32,2086765452,149533,152702
vfir2,L46.w43,32,1990029416,149573,152742
vfir2,L46.w44,32,894413584,149613,152782
vfir2,L46.w45,32,3820553403,149653,152822
vfir2,L46.w46,32,2528640789,149693,152862
vfir2,L46.w47,32,2635205652,149733,152902
vfir2,L46.w48,32,316922700,149773,152942
vfir2,L46.w49,32,22884663,149813,152982
vfir2,L46.w50,32,1221314134,149853,153022
vfir2,L46.w51,32,103688976,149893,153062
vfir2,L46.w52,32,1601602353,149933,153102
vfir2,L46.w53,32,1313492842,149973,153142
vfir2,L46.w54,32,4016955905,150013,153182
vfir2,L46.w55,32,3107688020,150053,153222
vfir2,L46.w56,32,328772114,150093,153262
vfir2,L46.w57,32,941307684,150133,153302
vfir2,L46.w58,32,3242632073,150173,153342
vfir2,L46.w59,32,2106446964,150213,153382
vfir2,L46.w60,32,826176168,150253,153422
vfir2,L46.w61,32,497221351,150293,153462
vfir2,L46.w62,32,2454800347,150333,153502
vfir2,L46.w63,32,1603717121,150373,153542
vfir2,L47.w0,32,1682686450,151053,154222
vfir2,L47.w1,32,3074873060,151093,154262
vfir2,L47.w2,32,1989533589,151133,154302
vfir2,L47.w3,32,599857920,151173,154342
