25-Sep-2026 04:19:28 | INFO    | KLayout version detected: 0.30.0
25-Sep-2026 04:19:28 | INFO    | Using DRC JSON file: /pdk/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
25-Sep-2026 04:19:28 | INFO    | Running IHP-SG13G2 main checks on design /work/6t-pdk-nomark.gds, topcell: ARRAY6T
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : graphbot_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : graphtop_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : antvia1_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : antmetal2_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : graphcont_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : siwg_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : siwg_filler has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : siwg_nofill has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : sigrating_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : singrating_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : graphpas_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : emwind3_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : emwihv3_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : redbulay_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : smos_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : graphpad_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : polimide_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : polimide_pin has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : recog_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : recog_pin has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : recog_esd has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : recog_diode has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : recog_tsv has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : recog_iprobe has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : recog_diffprb has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : recog_pillar has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : recog_sbump has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : recog_otp has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : recog_pdiode has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : recog_mom has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : recog_pcm has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : colopen_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : graphmetal1_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : graphmetal1_filler has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : graphmetal1_nofill has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : graphmetal1_slit has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : graphmetal1_opc has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : graphmet1l_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : graphmet1l_filler has 0 polygons
